ويستخلف, 2 
ليعلموا, 1 
اسوا, 2 
بالرسل, 1 
يسلم, 1 
فالحق, 1 
الحرم, 1 
وكرهوا, 2 
وزورا, 2 
فانظري, 1 
فعلتم, 2 
واقاموا, 8 
مقتدرا, 1 
تحنث, 1 
قلوبنا, 6 
فخذ, 3 
فتنه, 22 
وخذوهم, 1 
بيت, 5 
تدهن, 1 
اضاءت, 1 
فاخوانكم, 3 
ثيابهن, 1 
المغفره, 2 
اتخذت, 3 
بعظم, 1 
عنتم, 2 
يردون, 2 
فاطهروا, 1 
واليوم, 23 
افسحر, 1 
امم, 9 
لبن, 1 
تذرهم, 1 
واخرجني, 1 
لانفسكم, 6 
تمرحون, 1 
هضما, 1 
نوف, 1 
فذلكم, 1 
لقادر, 1 
داب, 1 
تبلغ, 1 
محسنون, 1 
مصبحين, 5 
القربى, 12 
علم, 60 
وضعها, 1 
الناصحين, 3 
نصيبك, 1 
داموا, 1 
ذهاب, 1 
ويصبر, 1 
وعسى, 2 
فخلق, 1 
النصب, 1 
وذر, 1 
بل, 127 
بيته, 1 
كيدي, 2 
الداع, 3 
اقبل, 1 
اندعو, 1 
واكدى, 1 
واجعلني, 1 
واخيه, 4 
نبتهل, 1 
بدت, 2 
امتحن, 1 
تاتنا, 1 
وضياء, 1 
قاهرون, 1 
ولهوا, 1 
يغرنك, 1 
تكذبوا, 1 
تبروهم, 1 
سالها, 1 
احدى, 4 
شرابا, 2 
الودق, 2 
تفرون, 1 
يعزب, 2 
تستاخرون, 1 
ووصينا, 3 
وقيل, 15 
ويسالون, 1 
الغفار, 3 
ليكونوا, 2 
والابكار, 2 
ليفتدوا, 1 
صراطي, 1 
قضيتم, 2 
نجينا, 4 
فتول, 3 
لاذبحنه, 1 
ايدك, 1 
طيرا, 3 
موتها, 11 
وشراب, 2 
نادمين, 4 
وابرئ, 1 
يابسات, 2 
ليطفؤوا, 1 
المدحضين, 1 
فينبئهم, 3 
وايديكم, 4 
مقتحم, 1 
سويته, 2 
نسوه, 2 
بانعم, 1 
هين, 2 
واهديك, 1 
ملكتم, 1 
اجتباه, 2 
الصافنات, 1 
ورسلا, 2 
عشرا, 2 
منامها, 1 
لننزعن, 1 
كلتا, 1 
هداهم, 4 
لنحيي, 1 
مرتاب, 1 
اتت, 2 
تحبون, 6 
تنقذ, 1 
ابائي, 1 
اتبعوا, 12 
حتما, 1 
ولعبد, 1 
قتلوا, 6 
تحسدوننا, 1 
سرق, 2 
بالخير, 2 
الدواب, 2 
وانشانا, 2 
اربعه, 7 
فلينفق, 1 
فاخران, 1 
اخبارها, 1 
اباؤنا, 8 
منساته, 1 
ياتوني, 1 
يضلوك, 2 
اليها, 4 
وذا, 3 
علمته, 1 
الاولون, 6 
مني, 11 
مغلوب, 1 
وانابوا, 1 
هوى, 2 
وتركهم, 1 
صاحبي, 2 
الامرون, 1 
ليقض, 1 
تقديرا, 2 
غراما, 1 
لذنوبهم, 1 
اخراجكم, 1 
فسجد, 2 
والمستغفرين, 1 
اصواتهم, 1 
ونعلم, 2 
الجنه, 56 
وليزيدن, 2 
شقاقي, 1 
لفتحنا, 1 
تقاه, 1 
يوفون, 2 
بينهم, 58 
فاتهم, 1 
حيث, 29 
اختلافا, 1 
فقربه, 1 
ومكر, 3 
الاجداث, 3 
جمعوا, 1 
ورب, 8 
وكلهم, 1 
يرثني, 1 
صلاه, 2 
بربك, 5 
الزبانيه, 1 
يفرق, 1 
فاقرؤوا, 2 
رهبه, 1 
والمطلوب, 1 
وبدارا, 1 
وسقاهم, 1 
رجعوا, 2 
ضللنا, 1 
اجورهن, 6 
حوله, 5 
بنيناها, 2 
برسولهم, 1 
شركائهم, 2 
الحجاره, 1 
واقرب, 1 
ترضون, 1 
فانى, 11 
كالجواب, 1 
يغنوا, 4 
سواتكم, 1 
تمسنا, 2 
الروح, 5 
اسرف, 1 
وتسبحوه, 1 
احتملوا, 1 
اثقالكم, 1 
الابل, 2 
فيميلون, 1 
الروم, 1 
حافظوا, 1 
الايه, 1 
خلقه, 6 
بغي, 1 
فضحكت, 1 
الفرار, 1 
المجرمون, 13 
البحار, 2 
اصلاحها, 2 
فوجا, 1 
القوي, 3 
مبسوطتان, 1 
ابن, 29 
سفر, 5 
تمتع, 2 
فطور, 1 
ابتلى, 1 
معروفه, 1 
لنخرجن, 1 
اتدعون, 1 
ايما, 1 
تمسون, 1 
الكوثر, 1 
الهون, 3 
يدعوه, 1 
يناديهم, 4 
كشف, 2 
جرم, 5 
واكثر, 2 
يلقونه, 2 
لمهلكهم, 1 
تسخروا, 1 
وفي, 33 
نسيتم, 2 
يهد, 8 
وصيله, 1 
ورابطوا, 1 
يرونهم, 1 
وبيع, 1 
ومهدت, 1 
نزلت, 1 
ذكرهم, 1 
نؤتها, 1 
محسورا, 1 
زلتم, 1 
تجادل, 2 
الفريضه, 1 
الحكام, 1 
ويتجنبها, 1 
يرضه, 1 
بئسما, 3 
فتاها, 1 
تخفوها, 1 
وحففناهما, 1 
وجاء, 10 
سنقرؤك, 1 
اكنانا, 1 
ووضع, 3 
حقت, 5 
يتكلمون, 1 
راعون, 2 
ينالون, 1 
اقطارها, 1 
ذلك, 280 
والمقيمي, 1 
كالتي, 1 
جئناك, 3 
قوتكم, 1 
وتغفروا, 1 
ذهبنا, 1 
سنؤتيهم, 1 
وغركم, 1 
بحمده, 4 
مشارق, 1 
قلوبهم, 65 
فاخرجهما, 1 
الرسل, 18 
وعظاما, 5 
وكم, 9 
هم, 261 
شهود, 1 
فعرفهم, 1 
عابري, 1 
وختم, 2 
وبينكم, 10 
العذاب, 85 
ويستبدل, 1 
مائده, 2 
احضرت, 1 
بيوتهن, 1 
ولقائه, 2 
ووالد, 1 
ويضل, 1 
وسررا, 1 
واصلحوا, 6 
خيرا, 37 
لتفسدن, 1 
وكفرنا, 1 
والو, 1 
اضعافا, 2 
سواتهما, 4 
هونا, 1 
فاخذهم, 9 
ابرح, 2 
الاسباب, 3 
تجري, 48 
لعفو, 2 
كالفجار, 1 
لما, 74 
لواحد, 1 
اذهب, 6 
العمر, 4 
سينالهم, 1 
نكح, 1 
تردن, 2 
هنالك, 9 
ويستهزا, 1 
اخرجنا, 6 
وتعاونوا, 1 
نقصه, 1 
فبهت, 1 
مكانه, 3 
بعضها, 3 
فطمسنا, 1 
فارجعنا, 1 
يجده, 1 
الصاعقه, 3 
وان, 322 
يراك, 1 
قليل, 10 
الاعز, 1 
افتاتون, 1 
قصصا, 1 
قيلا, 3 
وخاتم, 1 
ويرحم, 1 
نشرت, 1 
يعذبه, 1 
اوحى, 3 
تسحرون, 1 
تضحكون, 1 
وخالاتكم, 1 
فعلوه, 5 
اومن, 1 
ذرني, 1 
حجج, 1 
جعلناك, 3 
قدرنا, 2 
يكسبون, 14 
نعاسا, 1 
سول, 1 
مغاضبا, 1 
وهيئ, 1 
فقالوا, 18 
اجرامي, 1 
ويعيد, 1 
ارض, 5 
باء, 2 
الحافره, 1 
ورزقكم, 3 
الكلب, 1 
يبتغ, 1 
النبوه, 2 
يمن, 2 
وطفقا, 2 
وقلبه, 3 
عسر, 2 
تهتدون, 6 
فجوه, 1 
ولدت, 1 
فامساك, 1 
ورسلي, 2 
الايكه, 4 
ياتينا, 2 
حين, 29 
السامري, 2 
اشهد, 2 
ومنهم, 26 
جما, 1 
فصعق, 1 
يطاف, 2 
تشكروا, 1 
الممات, 1 
تحبرون, 1 
واتموا, 1 
ذواتا, 1 
الميثاق, 1 
وعدوا, 1 
جلودكم, 1 
سلطانه, 1 
يسمعوا, 2 
يهبط, 1 
يرضونه, 1 
المناد, 1 
بلغا, 1 
فلينظر, 4 
تجمعوا, 1 
يتعارفون, 1 
الخطفه, 1 
تخلق, 1 
وتسبيحه, 1 
واولئكم, 1 
قاتلهم, 2 
لشهادتنا, 1 
اصدقت, 1 
الغيوب, 4 
لنصرف, 1 
فاحترقت, 1 
اطعتموهم, 1 
انشره, 1 
جاءهم, 41 
طرفك, 1 
يذهبوا, 2 
تؤاخذنا, 1 
كالانثى, 1 
فرض, 4 
يعبدونني, 1 
الاحلام, 1 
مخرج, 3 
وفاكهه, 3 
يامركم, 5 
منظرين, 2 
كم, 12 
اتتكم, 1 
ينادون, 2 
وخذ, 1 
وكواعب, 1 
يتسنه, 1 
بعشر, 2 
وزرابي, 1 
صبار, 4 
استغفار, 1 
يقيموا, 1 
فقتله, 2 
تحرم, 1 
بالحسنات, 1 
وليطوفوا, 1 
سليم, 2 
بذكر, 3 
محلقين, 1 
سلاسلا, 1 
كبره, 1 
اغنياء, 3 
نحيي, 3 
فكلوه, 1 
امكثوا, 2 
الامم, 1 
نقبا, 1 
اقصى, 2 
اخرجت, 1 
الاليم, 6 
بمصر, 1 
يؤثر, 1 
هدانا, 5 
سبعون, 1 
الحوت, 3 
فالعاصفات, 1 
واستكبرت, 1 
ظلمك, 1 
اسلموا, 4 
كهيعص, 1 
رقيب, 2 
اتوب, 1 
الطاغوت, 6 
الدرك, 1 
تديرونها, 1 
بايمان, 1 
وجادلهم, 1 
مخلصين, 7 
شراب, 4 
اعهد, 1 
ضيقا, 2 
وقتلهم, 2 
فيه, 126 
اذهبتم, 1 
اليم, 60 
ضيفه, 1 
تفتني, 1 
قولوا, 2 
اباهم, 1 
تختصموا, 1 
عاكفون, 2 
ورفع, 3 
وتخفي, 1 
نهارا, 2 
ايحسبون, 1 
تحس, 1 
ن, 1 
سنشد, 1 
نرزقكم, 1 
تجوع, 1 
خمرا, 2 
وعدك, 1 
وراء, 12 
ليجعل, 3 
يلقي, 3 
بحديث, 1 
ساهون, 2 
يعملون, 56 
غفورا, 20 
شركاؤنا, 1 
طعاما, 1 
اكل, 2 
واعتدنا, 7 
يفرقوا, 2 
المهاجرين, 2 
تقدير, 3 
ويذرون, 3 
ورزق, 6 
فاصابها, 1 
فاعذبهم, 1 
الحرث, 4 
مصلى, 1 
للايمان, 3 
لاحدهما, 1 
الملكين, 1 
سنجزي, 1 
لنراها, 1 
ويرزقه, 1 
تكلف, 2 
سكرا, 1 
يلبسكم, 1 
ترجمون, 1 
ظن, 8 
اياتها, 1 
يحدث, 2 
وخلقنا, 1 
نكرا, 3 
جفاء, 1 
فاغسلوا, 1 
منعنا, 1 
للذاكرين, 1 
فقلت, 1 
ونذير, 1 
بالباطل, 9 
امهاتكم, 6 
ولمن, 5 
المسبحون, 1 
بمبعوثين, 2 
يوقع, 1 
سعته, 2 
وتدعونني, 1 
ويختار, 1 
مثاني, 1 
ينكر, 1 
غرورا, 5 
ويكفر, 3 
اسحر, 1 
زين, 11 
فهي, 5 
قطعن, 1 
يدعون, 27 
واتبعتهم, 1 
تزداد, 1 
يرضوه, 1 
قريتنا, 1 
مريضا, 3 
جنتان, 3 
تقولن, 1 
وذكرهم, 1 
اتبعكما, 1 
اثاثا, 2 
عزم, 4 
وتنازعتم, 1 
البحران, 1 
يستفزهم, 1 
اكذبتم, 1 
دانيه, 2 
عصيت, 4 
رب, 130 
الاسلام, 4 
ولينذروا, 2 
سبيلهم, 1 
اكنه, 4 
للفقراء, 3 
الشعرى, 1 
نستنسخ, 1 
غضب, 8 
فسخرنا, 1 
اضحك, 1 
مريم, 33 
راه, 4 
ابوهما, 1 
يخلف, 6 
نفسك, 9 
طائرهم, 1 
ابحر, 1 
ضعفين, 3 
حرض, 1 
افنضرب, 1 
يصنعون, 5 
شاهدون, 1 
قالا, 2 
ومثل, 3 
منكرا, 1 
فلذلك, 1 
غبره, 1 
وكبير, 1 
يستغفرون, 2 
اعيذها, 1 
وات, 1 
يجدونه, 1 
تستقسموا, 1 
مفتحه, 1 
عرشك, 1 
عملته, 1 
خبث, 1 
وسبلا, 1 
بعدها, 6 
تتبعها, 1 
ويا, 11 
حسبك, 2 
رسله, 5 
واورثناها, 2 
اعتدى, 4 
بدله, 2 
وتفقد, 1 
غمرتهم, 1 
نصرهم, 3 
والنهار, 26 
مثوبه, 1 
مدت, 1 
باهوائهم, 1 
وانزلنا, 12 
ارجعون, 1 
سالتكم, 2 
يفقهوا, 1 
لجي, 1 
تحزنون, 2 
سمعتموه, 2 
باشروهن, 1 
لنهدينهم, 1 
بنهر, 1 
سنلقي, 2 
وتطمئن, 2 
ببينه, 2 
نسبح, 1 
تنزع, 1 
وسعت, 2 
اجره, 3 
ارسل, 10 
بالوعيد, 1 
والصابرين, 4 
والعبد, 1 
ويخشونه, 1 
تتبعون, 3 
تصبهم, 5 
اذاننا, 1 
خلفه, 5 
وزوجناهم, 2 
حسان, 2 
يسقون, 2 
فصلت, 4 
حاج, 1 
ونور, 2 
لاتخذت, 1 
الضعفاء, 3 
للاذقان, 2 
فانفجرت, 1 
ومطهرك, 1 
ابكارا, 1 
بالباساء, 2 
تلفح, 1 
ليالي, 1 
الثرى, 1 
وكلمه, 2 
ودت, 1 
عشاء, 1 
اضطررتم, 1 
تنبت, 3 
بيده, 5 
المنتظرين, 3 
ونودوا, 1 
اخرين, 8 
فاقره, 1 
اتذر, 1 
وماء, 1 
مفتر, 1 
تحكموا, 1 
سخرناها, 1 
مظلمون, 1 
اتاها, 4 
يهدي, 43 
لارجمنك, 1 
وسيحلفون, 1 
وبسر, 1 
تعبثون, 1 
عدوان, 2 
سجين, 2 
فتنته, 1 
العلي, 6 
تقوموا, 2 
اضاء, 1 
يقض, 1 
الارائك, 5 
ونميت, 2 
باطلا, 2 
اولم, 33 
حماله, 1 
فانذر, 1 
للمسلمين, 2 
يمدونهم, 1 
اصدق, 2 
الصلوات, 1 
ممدود, 1 
فالتقى, 1 
الفاتحين, 1 
وقر, 2 
ايمانه, 2 
فشلتم, 1 
التقى, 3 
فتولى, 4 
عجبوا, 1 
السيل, 1 
صلوه, 1 
تخافي, 1 
تنقضوا, 1 
اخواتهن, 2 
بمسمع, 1 
فذلكن, 1 
ضربوا, 3 
بريئا, 1 
ضبحا, 1 
فواق, 1 
فربكم, 1 
بنفسك, 1 
فضه, 4 
تصاحبني, 1 
بان, 17 
يتخذوه, 2 
انظرنا, 1 
فرحوا, 3 
ستغلبون, 1 
نحشر, 2 
ناتي, 2 
شطره, 2 
فاستقم, 1 
واللاتي, 2 
وازلفنا, 1 
يفرطون, 1 
والباطن, 1 
واجمعوا, 1 
زرع, 1 
دوننا, 1 
بنون, 1 
وامتعتكم, 1 
اجرها, 1 
اوتي, 14 
لاخذنا, 1 
عدوهم, 1 
ويمدهم, 1 
نسك, 1 
وليكون, 1 
للمطففين, 1 
والعمل, 1 
ادعوا, 8 
ابوابا, 2 
الكلاله, 1 
الفقير, 1 
يريكهم, 1 
سيروا, 5 
سنقتل, 1 
مددناها, 2 
الفتيه, 1 
لنفسد, 1 
تؤزهم, 1 
يخافا, 1 
ميراث, 2 
ونتجاوز, 1 
قلبها, 1 
اضل, 11 
حرصتم, 1 
يفترى, 2 
بالعصبه, 1 
الجن, 19 
سيهديهم, 1 
لنبي, 3 
عفي, 1 
يبسا, 1 
وبعهد, 1 
ينتهون, 1 
لخاسرون, 3 
الضلاله, 6 
فاغشيناهم, 1 
نسالك, 1 
الزرع, 1 
صدقاتهن, 1 
ويستحيون, 3 
فذاقت, 1 
فليصمه, 1 
يوصيكم, 1 
وقدور, 1 
المجرم, 1 
لنحضرنهم, 1 
عاصم, 3 
وبعثنا, 1 
فاحيا, 4 
سباتا, 2 
وعدهم, 2 
واتاهم, 2 
فزادوهم, 1 
واخرجت, 1 
تبسل, 1 
فات, 5 
نقيبا, 1 
عمي, 3 
دوله, 1 
ابناءهم, 5 
القانطين, 1 
تعجب, 1 
فاعتلوه, 1 
ومزقناهم, 1 
والعافين, 1 
واخوك, 1 
فوقه, 2 
وامنا, 1 
المنكر, 10 
اعلموا, 3 
وحلالا, 1 
ادبارها, 1 
المثلات, 1 
وبارك, 1 
واحلت, 1 
فانطلقا, 3 
الحميه, 1 
اجنحه, 1 
لكي, 2 
حنيذ, 1 
فذوقوا, 11 
لاماناتهم, 2 
جاعل, 2 
يتقي, 1 
لتبعثن, 1 
تنكرون, 1 
روحه, 1 
تضرعوا, 1 
يقرض, 2 
القاعدون, 1 
اقبلنا, 1 
منامك, 1 
منزلون, 1 
ظلموا, 42 
يعرفون, 4 
امما, 2 
وعجلت, 1 
واناب, 1 
فليتوكل, 9 
الخالق, 1 
الاقدام, 1 
امثالكم, 4 
ولوا, 4 
لمشركون, 1 
يترقب, 2 
يحكم, 17 
والجبله, 1 
قصصناهم, 1 
يفتدي, 1 
الصادقين, 17 
يتغامزون, 1 
جبل, 3 
يتبعهم, 1 
ازري, 1 
جميلا, 4 
ربانيين, 1 
ضاحكا, 1 
ذكرك, 1 
ويزيد, 1 
يك, 8 
اخواتكم, 1 
لغفار, 1 
علمه, 4 
واستوى, 1 
ناسكوه, 1 
السفهاء, 5 
تدعوا, 3 
اقسمتم, 2 
مراغما, 1 
اغدوا, 1 
يبشرهم, 1 
فلم, 16 
واويناهما, 1 
سابقون, 1 
نبا, 12 
بثلاثه, 1 
جاءت, 10 
واتاكم, 2 
كففت, 1 
وحشرناهم, 1 
قتال, 2 
حرج, 13 
والانفس, 1 
البنون, 2 
يرسل, 10 
وتقطعت, 1 
اللمم, 1 
نضربها, 2 
يعطوا, 2 
وجهها, 2 
الرفد, 1 
ونستحيي, 1 
فتماروا, 1 
ملئت, 1 
تذرن, 2 
يخزيه, 3 
والارحام, 1 
فتمتعوا, 2 
نبغي, 1 
يرغب, 1 
والجروح, 1 
باتخاذكم, 1 
لظلوا, 1 
اعناقهم, 4 
فارتقب, 2 
استعلى, 1 
وابراهيم, 4 
حاجه, 3 
والتفت, 1 
تعمى, 2 
يعرفونهم, 1 
الخنزير, 3 
بالحج, 1 
الدهر, 2 
وتؤوي, 1 
فصلنا, 3 
وتقطعون, 1 
غضبي, 2 
وليجه, 1 
الينا, 19 
بمغفره, 1 
فيحيي, 1 
ربا, 2 
يستطيع, 2 
اتقن, 1 
لتخرج, 1 
ورسولا, 1 
سعيا, 1 
الفقراء, 3 
تزولا, 1 
فاصبحوا, 9 
اكتتبها, 1 
ففهمناها, 1 
صعدا, 1 
المحضرين, 2 
كلبهم, 3 
الازفه, 2 
فيحلفون, 1 
وسبحان, 2 
وتاتون, 1 
ويتناجون, 1 
مؤمنين, 34 
ابنه, 1 
تكتبوه, 1 
شك, 15 
يقينا, 1 
مذكر, 1 
فانساهم, 2 
اطعمه, 1 
اكلها, 4 
واحييتنا, 1 
فانزلنا, 3 
طائفه, 17 
بنو, 1 
المصيطرون, 1 
يستويان, 2 
يرقبون, 1 
اخطانا, 1 
خوله, 1 
معقب, 1 
يتلقى, 1 
نفخه, 1 
تعفوا, 3 
عسرا, 1 
الخير, 9 
سبيله, 13 
فاصدق, 1 
فطهر, 1 
فاذكروني, 1 
سدى, 1 
السيئه, 5 
وليهما, 1 
وهبنا, 1 
تبعثون, 1 
لعل, 3 
فليمدد, 2 
بيوتهم, 2 
خطبه, 1 
فلعرفتهم, 1 
وابيضت, 1 
لينفروا, 1 
حاسبين, 1 
كظيم, 3 
يختم, 1 
الجدار, 1 
ابدا, 28 
والصافات, 1 
وليه, 1 
وابصرهم, 1 
حسنت, 1 
يضيع, 4 
لتبلون, 1 
يوفق, 1 
انت, 55 
وتؤتوها, 1 
واحسن, 6 
الشمس, 20 
يقدر, 4 
كذب, 25 
والمسكين, 2 
جزوعا, 1 
النبي, 30 
وهارون, 8 
لسوف, 1 
باغ, 3 
فجزاؤه, 1 
يعظم, 2 
فراتا, 1 
نتقبل, 1 
يظن, 2 
قائل, 3 
ملا, 1 
تؤتوا, 1 
والابصار, 7 
امركم, 4 
وتتلقاهم, 1 
الرجال, 7 
لنريك, 1 
نضره, 2 
بطنه, 2 
وقبل, 2 
وشرابك, 1 
جنبا, 2 
اشتروا, 6 
فاصفح, 2 
وقال, 85 
ويتفكرون, 1 
اخوتك, 1 
موص, 1 
فيحفكم, 1 
واله, 2 
النسوه, 1 
لعاد, 1 
والدي, 2 
وقدرنا, 1 
اوقدوا, 1 
لندخلنهم, 1 
مفاتح, 1 
فاتمهن, 1 
لبعثنا, 1 
هواه, 6 
ذرعها, 1 
ادفع, 2 
تقولوا, 15 
واستغفر, 7 
ساءت, 1 
قانتات, 2 
ان, 1605 
لشاعر, 1 
المجرمين, 19 
دين, 11 
فيضاعفه, 2 
ونحفظ, 1 
تعودوا, 2 
وانظروا, 1 
يختلفون, 10 
عفا, 6 
فرطتم, 1 
طردتهم, 1 
حثيثا, 1 
واترك, 1 
ببيعكم, 1 
ويخوفونك, 1 
مما, 111 
طائفتان, 2 
يصيبكم, 2 
النخل, 2 
ازفت, 1 
فالموريات, 1 
واذكر, 15 
مرصد, 1 
فاقبلت, 1 
ميثاقا, 3 
ويخلق, 1 
ابويه, 2 
مردا, 1 
لجوا, 1 
بضاعتنا, 1 
لوطا, 4 
ظما, 1 
جهره, 3 
خالدين, 44 
نكلم, 1 
لحما, 4 
يحملوها, 1 
والحقني, 2 
الاحبار, 1 
شعيبا, 7 
عقاب, 4 
والزمهم, 1 
فليتنافس, 1 
واغطش, 1 
افحسبتم, 1 
سنه, 15 
فسوى, 2 
كسفا, 5 
ركزا, 1 
ويستغفروا, 1 
بضارين, 1 
تفيء, 1 
تمش, 2 
ملك, 31 
نبلوهم, 1 
تنكحوهن, 2 
اوزعني, 2 
وربك, 11 
لسنه, 2 
مستكبرون, 2 
المشحون, 3 
واشربي, 1 
يجمحون, 1 
خلفكم, 1 
فاخرجناهم, 1 
اسودت, 1 
يركضون, 1 
فروجهم, 2 
عادا, 2 
والعاقبه, 3 
اضيع, 1 
وصابروا, 1 
معيشه, 1 
فانه, 17 
شيئا, 77 
وقلوبهن, 1 
فصبر, 2 
اضعف, 1 
قربه, 1 
المتقين, 23 
قعيد, 1 
فليستعفف, 1 
واخي, 2 
افانت, 6 
ابلغتكم, 3 
اشركنا, 1 
ياتون, 4 
خاصه, 1 
الخبيث, 7 
فاجتباه, 1 
واحلل, 1 
اتاهما, 2 
بسحر, 3 
رجس, 4 
ترمي, 1 
تذكره, 7 
وارتابت, 1 
هذه, 46 
بالسنتهم, 2 
وضعت, 1 
ممن, 31 
ادعوهم, 1 
ولاخي, 1 
تجارتهم, 1 
منشره, 1 
ورئاء, 1 
امدكم, 2 
وصرفنا, 2 
وتصف, 1 
وجاءت, 3 
والشعراء, 1 
غنمتم, 2 
ونيسرك, 1 
نريد, 4 
فكذبنا, 1 
مستقبل, 1 
ليحزنني, 1 
تلهكم, 1 
فسق, 1 
ويحمل, 1 
انباهم, 1 
حول, 2 
براء, 2 
لاحد, 2 
وبينهم, 6 
وهديناه, 1 
ابسلوا, 1 
جعلتم, 1 
ازواجك, 2 
وبني, 1 
مبعوثون, 2 
والخير, 1 
ضدا, 1 
اخدان, 2 
فردوه, 1 
المزن, 1 
تحزن, 7 
همزات, 1 
وانظر, 3 
خلال, 2 
بقميصي, 1 
والسماوات, 3 
بعض, 61 
وامددناكم, 1 
ليوم, 8 
فكذب, 2 
يدافع, 1 
تولى, 9 
بهتانا, 4 
فتحرير, 3 
وانعمت, 1 
سيحلفون, 1 
ولايتهم, 1 
تكسب, 3 
تتبعن, 1 
يسرنا, 4 
اشركت, 1 
وابناءكم, 1 
فاكثروا, 1 
للخبيثين, 1 
لولا, 38 
واصطنعتك, 1 
العدو, 1 
تراءت, 1 
ناديتم, 1 
يتيهون, 1 
نفعهما, 1 
الن, 3 
لتاكلوا, 2 
باشياعهم, 1 
انيب, 2 
نوحا, 7 
ليكونن, 1 
سريع, 9 
مقنعي, 1 
لنخرج, 1 
فتيان, 1 
منضود, 2 
ااقررتم, 1 
المصطفين, 1 
باخع, 2 
وسرابيل, 1 
تسبق, 2 
بالاثم, 5 
يلبثون, 1 
كانت, 28 
يلتقطه, 1 
ينتصرون, 2 
سدره, 1 
حقا, 17 
وتدلوا, 1 
ولنصبرن, 1 
تسخرون, 1 
عنك, 8 
اذا, 221 
يغنيكم, 1 
منهم, 153 
كافرين, 8 
وابصارا, 1 
نسيت, 3 
وليضربن, 1 
فاطر, 6 
لعناهم, 1 
كلمات, 3 
ليبين, 3 
وكبره, 1 
علي, 16 
فساء, 4 
يسرق, 1 
حياه, 4 
واصيلا, 4 
كفيلا, 1 
تتقلب, 1 
بطانه, 1 
مباركه, 3 
لربها, 2 
ونضع, 1 
لحبط, 1 
والولدان, 2 
مضاعفه, 1 
مرضاتي, 1 
ارجل, 1 
يتولهم, 3 
عرفوا, 2 
بدا, 3 
صحفا, 2 
اتقتلون, 1 
مساكين, 2 
خلاق, 3 
ينهاكم, 2 
ليذيقهم, 1 
تنهرهما, 1 
شمسا, 1 
افتدت, 1 
الخيط, 2 
يحبونهم, 1 
اخذين, 1 
خذولا, 1 
ويرجون, 1 
اوفى, 3 
غلاظ, 1 
اصب, 1 
لرسوله, 1 
مالكون, 1 
فالقي, 2 
وتنسون, 2 
ساقيها, 1 
واذن, 1 
وياتينا, 1 
شركاءكم, 3 
فكذبوهما, 2 
تبعا, 2 
لامر, 1 
سنبله, 2 
مطلعون, 1 
ونزع, 2 
نذير, 29 
شهرا, 2 
يزجي, 2 
يسلط, 1 
الدمع, 2 
جنوده, 1 
اكابر, 1 
واختلفوا, 1 
فليغيرن, 1 
ازاغ, 1 
فاخلفتم, 1 
ومنافع, 3 
اعجبتكم, 2 
والف, 1 
امامه, 1 
وتقول, 1 
مجمع, 2 
انني, 6 
يستاذنونك, 2 
البلده, 1 
وشمال, 1 
ثلثا, 1 
وعزروه, 1 
يقذف, 1 
اصغر, 2 
احطنا, 1 
سيئاته, 2 
مناسكنا, 1 
جاريه, 1 
اتيتهن, 1 
ااشفقتم, 1 
صفحا, 1 
ترد, 1 
واتل, 5 
الذكران, 1 
بورا, 2 
نعليك, 1 
معهم, 14 
يثقفوكم, 1 
نرفع, 2 
تسقي, 1 
نجعلهم, 1 
ويلتنا, 1 
العجل, 6 
انك, 53 
تفرضوا, 1 
نسمع, 2 
يعلمهم, 3 
كرمت, 1 
للساعه, 1 
صدقكم, 1 
التنور, 2 
وليتق, 2 
لمجنون, 3 
ارسلناه, 1 
فطفق, 1 
مرصادا, 1 
يقيمون, 4 
ولهم, 43 
اخفيها, 1 
ينفق, 5 
بليغا, 1 
اسلما, 1 
فان, 172 
رجالا, 8 
فرقانا, 1 
سيئا, 1 
نعبد, 6 
القها, 1 
وازواجه, 1 
لوليه, 2 
وصموا, 2 
ازدادوا, 2 
يكبر, 1 
دائم, 1 
استاذن, 1 
قادرين, 2 
دليلا, 1 
تملكهم, 1 
قولي, 2 
الجاهلون, 2 
موعدا, 4 
نرد, 2 
وتسعون, 1 
لغو, 1 
يصروا, 1 
احصنت, 2 
مؤمنون, 6 
لعدتهن, 1 
وخافون, 1 
اخراج, 1 
سيقولون, 4 
لامن, 1 
الجودي, 1 
وحشر, 1 
عاكفا, 1 
اقتتل, 1 
كالاعلام, 2 
ياكلن, 1 
مكنون, 3 
لعنتم, 1 
بروح, 4 
البعيد, 3 
واقام, 4 
بجهاله, 4 
ظنا, 3 
مسومين, 1 
وكانت, 4 
والشمس, 9 
ظلمات, 8 
خبرا, 2 
لحم, 2 
دعوتكما, 1 
نطبع, 1 
تقتلوه, 1 
مبينا, 13 
فتدلى, 1 
امتا, 1 
الفصل, 7 
تكلمون, 1 
وطعنوا, 1 
يغنهم, 1 
خفتكم, 1 
ابغيكم, 1 
اذبحك, 1 
الاشقى, 2 
مهاجر, 1 
اقول, 9 
يرحمنا, 1 
ينصره, 3 
فكاين, 1 
يسطون, 1 
ترونهم, 1 
معكما, 1 
فرجعناك, 1 
فهديناهم, 1 
هود, 4 
رجسهم, 1 
ويزيدهم, 5 
ويسبحونه, 1 
لاولي, 9 
الوقود, 1 
وايدناه, 2 
ينته, 2 
بورقكم, 1 
مقيلا, 1 
